lower_mfc_v,upper_mfc_v,deflection_mm,pitch_deg,cl,cd,is_synthetic
-150.0,650.0,-3.4981,20.0,0.21885644970963997,0.0950948495238095,True
-150.0,675.0,-3.6176500000000003,0.0,0.04900718234610918,0.022206397212543555,True
-150.0,675.0,-3.6176500000000003,4.0,0.0823958037166086,0.02790914924506388,True
-150.0,675.0,-3.6176500000000003,8.0,0.11253100464576075,0.03730123170731708,True
-150.0,675.0,-3.6176500000000003,12.0,0.14497081300813008,0.05063927177700348,True
-150.0,675.0,-3.6176500000000003,16.0,0.17980246225319396,0.06902410743321719,True
-150.0,675.0,-3.6176500000000003,20.0,0.21923078977932636,0.09381509523809524,True
-150.0,700.0,-3.7372,0.0,0.05129527944572749,0.021607143956889917,True
-150.0,700.0,-3.7372,4.0,0.08406202309468822,0.02726118321785989,True
-150.0,700.0,-3.7372,8.0,0.11424927636643573,0.03686192224788299,True
-150.0,700.0,-3.7372,12.0,0.14693301000769823,0.050565943033102384,True
-150.0,700.0,-3.7372,16.0,0.18204481139337952,0.0690014480369515,True
-150.0,700.0,-3.7372,20.0,0.22007000769822943,0.09306095304080061,True
-150.0,725.0,-3.8567,-4.0,0.027547052347959972,0.019284426481909162,True
-150.0,725.0,-3.8567,0.0,0.056388776295536173,0.022342626988199075,True
-150.0,725.0,-3.8567,4.0,0.08494241647421094,0.02699945650500385,True
-150.0,725.0,-3.8567,8.0,0.11491245479030397,0.037191616006156225,True
-150.0,725.0,-3.8567,12.0,0.14850150500384912,0.0513354715165512,True
-150.0,725.0,-3.8567,16.0,0.18511013340174448,0.07056700872242175,True
-150.0,725.0,-3.8567,20.0,0.22311020015396457,0.09480612009237877,True
-150.0,750.0,-3.9762,-4.0,0.029524000000000005,0.01968,True
-150.0,750.0,-3.9762,4.0,0.086981,0.028441,True
-150.0,750.0,-3.9762,12.0,0.15007,0.052105,True
-150.0,750.0,-3.9762,20.0,0.2261,0.0966,True
-150.0,775.0,-4.09575,-4.0,0.03070386653846154,0.02002025769230769,True
-150.0,775.0,-4.09575,0.0,0.06070492278091329,0.022954663673678807,True
-150.0,775.0,-4.09575,4.0,0.08795027461538461,0.028351797307692307,True
-150.0,775.0,-4.09575,8.0,0.11818686033089651,0.038148183916891114,True
-150.0,775.0,-4.09575,12.0,0.15053900384615385,0.05303840961538461,True
-150.0,775.0,-4.09575,16.0,0.191089449717804,0.07394608902001026,True
-150.0,775.0,-4.09575,20.0,0.22904276923076922,0.09843923076923075,True
-150.0,900.0,-4.6935,-4.0,0.04856936104695921,0.02545458044649731,True
-150.0,900.0,-4.6935,0.0,0.07722334103156275,0.02542264819091609,True
-150.0,900.0,-4.6935,4.0,0.10726394919168591,0.03220611239414935,True
-150.0,900.0,-4.6935,8.0,0.13916578137028485,0.042960092378752895,True
-150.0,900.0,-4.6935,12.0,0.1714408503270489,0.058432320123124284,True
-150.0,900.0,-4.6935,16.0,0.20546120092378753,0.08317926866820632,True
-150.0,900.0,-4.6935,20.0,0.2431351809083911,0.10827090069284065,True
-150.0,925.0,-4.8130500000000005,-4.0,0.05165326923076925,0.026876634615384625,True
-150.0,925.0,-4.8130500000000005,0.0,0.08030528846153848,0.02617359615384616,True
-150.0,925.0,-4.8130500000000005,4.0,0.11082869230769232,0.033449750000000014,True
-150.0,925.0,-4.8130500000000005,8.0,0.14202284558910136,0.04379883779592478,True
-150.0,925.0,-4.8130500000000005,12.0,0.17535071950750292,0.059904270873412865,True
-150.0,925.0,-4.8130500000000005,16.0,0.20819913461538464,0.08521526923076925,True
-150.0,925.0,-4.8130500000000005,20.0,0.24582711538461538,0.11036288461538463,True
-125.0,150.0,-1.04219,0.0,0.015057869144144144,0.027971757507507508,True
-125.0,150.0,-1.04219,4.0,0.04334218547720958,0.030198358113689268,True
-125.0,150.0,-1.04219,8.0,0.07332815187687688,0.03683496396396396,True
-125.0,150.0,-1.04219,12.0,0.1017916210480809,0.04522743682568324,True
-125.0,150.0,-1.04219,16.0,0.13626586674174174,0.062388835585585584,True
-125.0,150.0,-1.04219,20.0,0.1910931106106106,0.09205334809809809,True
-125.0,175.0,-1.1616950000000001,0.0,0.01613718231981982,0.029039407282282284,True
-125.0,175.0,-1.1616950000000001,4.0,0.04437507768266125,0.031916853833445974,True
-125.0,175.0,-1.1616950000000001,8.0,0.07404320807057056,0.038880545045045053,True
-125.0,175.0,-1.1616950000000001,12.0,0.10324202476410661,0.04708418719221083,True
-125.0,175.0,-1.1616950000000001,16.0,0.13748155198948947,0.06499964301801803,True
-125.0,175.0,-1.1616950000000001,20.0,0.19626687562562561,0.09743944682182183,True
-125.0,200.0,-1.2812000000000001,0.0,0.016951651651651654,0.031242102102102105,True
-125.0,200.0,-1.2812000000000001,4.0,0.04726780780780781,0.033885735735735736,True
-125.0,200.0,-1.2812000000000001,8.0,0.07493072072072074,0.041198888888888896,True
-125.0,200.0,-1.2812000000000001,12.0,0.10514414414414415,0.04915252252252253,True
-125.0,200.0,-1.2812000000000001,16.0,0.13869723723723726,0.06761045045045046,True
-125.0,200.0,-1.2812000000000001,20.0,0.20144064064064066,0.10282554554554556,True
-125.0,225.0,-1.40075,0.0,0.01854172897897898,0.03362266103603603,True
-125.0,225.0,-1.40075,4.0,0.048857199699699705,0.03622566441441441,True
-125.0,225.0,-1.40075,8.0,0.07649907807807808,0.04364785660660661,True
-125.0,225.0,-1.40075,12.0,0.10709473723723723,0.05135795795795795,True
-125.0,225.0,-1.40075,16.0,0.14096676051051052,0.0705176539039039,True
-125.0,225.0,-1.40075,20.0,0.20661635385385388,0.10821367242242241,True
-125.0,350.0,-1.9985,0.0,0.02682576761904762,0.03424790857142857,True
-125.0,350.0,-1.9985,4.0,0.05727321523809523,0.037323161904761905,True
-125.0,350.0,-1.9985,8.0,0.08598521904761905,0.04540488,True
-125.0,350.0,-1.9985,12.0,0.11727413333333334,0.054037794285714286,True
-125.0,350.0,-1.9985,16.0,0.15180489523809523,0.07383003047619048,True
-125.0,350.0,-1.9985,20.0,0.21416083809523812,0.11114771047619049,True
-125.0,375.0,-2.11805,0.0,0.028463533193960517,0.033358823135888505,True
-125.0,375.0,-2.11805,4.0,0.059128142485481996,0.03662807793263646,True
-125.0,375.0,-2.11805,8.0,0.0879452281068525,0.04480654682926829,True
-125.0,375.0,-2.11805,12.0,0.11931911869918699,0.05378686425087108,True
-125.0,375.0,-2.11805,16.0,0.15387209663182347,0.073475184970964,True
-125.0,375.0,-2.11805,20.0,0.21453517816492448,0.10986795619047618,True
-125.0,650.0,-3.43315,0.0,0.04647963948896632,0.023578511498257845,True
-125.0,650.0,-3.43315,4.0,0.07953311800232288,0.028981863530778168,True
-125.0,650.0,-3.43315,8.0,0.1095061475029036,0.038224631707317075,True
-125.0,650.0,-3.43315,12.0,0.1418148130081301,0.05102652891986063,True
-125.0,650.0,-3.43315,16.0,0.17661217653890826,0.06957173600464577,True
-125.0,650.0,-3.43315,20.0,0.2186530754936121,0.09579012380952381,True
-125.0,675.0,-3.5526750000000002,0.0,0.04811706257839722,0.02268961198606272,True
-125.0,675.0,-3.5526750000000002,4.0,0.08138765735191637,0.028286924912891986,True
-125.0,675.0,-3.5526750000000002,8.0,0.11146574668989548,0.037626423658536585,True
-125.0,675.0,-3.5526750000000002,12.0,0.14385937073170732,0.05077565135888502,True
-125.0,675.0,-3.5526750000000002,16.0,0.1786789456445993,0.06921696470383276,True
-125.0,675.0,-3.5526750000000002,20.0,0.21902733728222995,0.09451063714285712,True
-125.0,700.0,-3.6722,0.0,0.049754485667828106,0.021800712473867598,True
-125.0,700.0,-3.6722,4.0,0.08324219670150988,0.027591986295005807,True
-125.0,700.0,-3.6722,8.0,0.11342534587688734,0.037028215609756096,True
-125.0,700.0,-3.6722,12.0,0.14590392845528458,0.05052477379790941,True
-125.0,700.0,-3.6722,16.0,0.18074571475029036,0.06886219340301974,True
-125.0,700.0,-3.6722,20.0,0.21940159907084789,0.09323115047619046,True
-125.0,725.0,-3.791725,0.0,0.05374701558891455,0.021961409545804465,True
-125.0,725.0,-3.791725,4.0,0.08441335046189377,0.027067680331023865,True
-125.0,725.0,-3.791725,8.0,0.11450951886066205,0.037005895111624325,True
-125.0,725.0,-3.791725,12.0,0.14764867686682065,0.050917060527328716,True
-125.0,725.0,-3.791725,16.0,0.18344676289453427,0.06971039896073902,True
-125.0,725.0,-3.791725,20.0,0.22145936682063128,0.09385511239414934,True
-125.0,750.0,-3.91125,-4.0,0.028449500000000003,0.019465,True
-125.0,750.0,-3.91125,0.0,0.05737369907644946,0.022482290661877888,True
-125.0,750.0,-3.91125,4.0,0.085873,0.0276575,True
-125.0,750.0,-3.91125,8.0,0.11565965756060022,0.03740989996152366,True
-125.0,750.0,-3.91125,12.0,0.1492175,0.05168675,True
-125.0,750.0,-3.91125,16.0,0.18647458311954848,0.07133809774243202,True
-125.0,750.0,-3.91125,20.0,0.22447499999999998,0.095625,True
-125.0,775.0,-4.030799999999999,-4.0,0.030062859999999997,0.0198354,True
-125.0,775.0,-4.030799999999999,0.0,0.059532223704463816,0.022788373011800922,True
-125.0,775.0,-4.030799999999999,4.0,0.08742367999999999,0.02840026,True
-125.0,775.0,-4.030799999999999,8.0,0.11729720277029626,0.03788828395536745,True
-125.0,775.0,-4.030799999999999,12.0,0.15028419999999998,0.05253129999999999,True
-125.0,775.0,-4.030799999999999,16.0,0.18946486659825548,0.07302799127757822,True
-125.0,775.0,-4.030799999999999,20.0,0.22744399999999998,0.09743999999999998,True
-125.0,900.0,-4.628550000000001,-4.0,0.04686936104695922,0.024729580446497312,True
-125.0,900.0,-4.628550000000001,0.0,0.07554834103156276,0.025112648190916093,True
-125.0,900.0,-4.628550000000001,4.0,0.10532894919168594,0.03156611239414935,True
-125.0,900.0,-4.628550000000001,8.0,0.13694078137028487,0.0423450923787529,True
-125.0,900.0,-4.628550000000001,12.0,0.16931666794921127,0.05763262793382071,True
-125.0,900.0,-4.628550000000001,16.0,0.20396120092378753,0.08209426866820632,True
-125.0,900.0,-4.628550000000001,20.0,0.2416601809083911,0.10714590069284066,True
-125.0,925.0,-4.748100000000001,-4.0,0.04999846035411858,0.026064049268668215,True
-125.0,925.0,-4.748100000000001,0.0,0.07863142417244037,0.025683248652809857,True
-125.0,925.0,-4.748100000000001,4.0,0.10889060046189379,0.03274412625096229,True
-125.0,925.0,-4.748100000000001,8.0,0.1410362201693611,0.043477090069284074,True
-125.0,925.0,-4.748100000000001,12.0,0.1732265371296653,0.05910457868410929,True
-125.0,925.0,-4.748100000000001,16.0,0.20672217090069286,0.08409137028483452,True
-125.0,925.0,-4.748100000000001,20.0,0.24437513471901465,0.10921662817551965,True
-100.0,50.0,-0.50022,0.0,0.0066105,0.017905,True
-100.0,50.0,-0.50022,4.0,0.034292,0.02007,True
-100.0,50.0,-0.50022,8.0,0.061916,0.025409,True
-100.0,50.0,-0.50022,20.0,0.15754,0.065097,True
-100.0,75.0,-0.6191599999999999,0.0,0.008961045431086823,0.02087398649058895,True
-100.0,75.0,-0.6191599999999999,4.0,0.037356672890103214,0.023421732088646022,True
-100.0,75.0,-0.6191599999999999,8.0,0.06628868791742562,0.029148893897996356,True
-100.0,75.0,-0.6191599999999999,12.0,0.09613067740463241,0.038310394553683486,True
-100.0,75.0,-0.6191599999999999,16.0,0.12904846042672957,0.05198693233940592,True
-100.0,75.0,-0.6191599999999999,20.0,0.1668378293867638,0.07154499954462659,True
-100.0,100.0,-0.7381,0.0,0.011761919758854558,0.02385379743782969,True
-100.0,100.0,-0.7381,4.0,0.04029001883948756,0.025883808138658627,True
-100.0,100.0,-0.7381,8.0,0.06869527053504146,0.03170158975131876,True
-100.0,100.0,-0.7381,12.0,0.09810095315965565,0.04050278748919214,True
-100.0,100.0,-0.7381,16.0,0.13162759710930444,0.055292201144233666,True
-100.0,100.0,-0.7381,20.0,0.17646874755086664,0.07781389902034665,True
-100.0,125.0,-0.85764,0.0,0.013275912768837418,0.025645474507444727,True
-100.0,125.0,-0.85764,4.0,0.04174660941494962,0.02760537975635434,True
-100.0,125.0,-0.85764,8.0,0.07067597232666566,0.0338198586253572,True
-100.0,125.0,-0.85764,12.0,0.09955178166234352,0.04236008165106575,True
-100.0,125.0,-0.85764,16.0,0.13351734417344174,0.05827980126467931,True
-100.0,125.0,-0.85764,20.0,0.18197846142277035,0.0830128455406828,True
-100.0,150.0,-0.97718,0.0,0.014430640378548897,0.0271692429022082,True
-100.0,150.0,-0.97718,4.0,0.042780298340467066,0.029263506795824883,True
-100.0,150.0,-0.97718,8.0,0.07247869610935857,0.03577814931650894,True
-100.0,150.0,-0.97718,12.0,0.1010026101650314,0.04421737581293937,True
-100.0,150.0,-0.97718,16.0,0.13534453207150368,0.06098818086225026,True
-100.0,150.0,-0.97718,20.0,0.18770837013669822,0.08876516298633019,True
-100.0,175.0,-1.09669,0.0,0.015550087612612612,0.028458656906906906,True
-100.0,175.0,-1.09669,4.0,0.043813233761357664,0.030982074416159792,True
-100.0,175.0,-1.09669,8.0,0.07365425172672674,0.03776784684684685,True
-100.0,175.0,-1.09669,12.0,0.10245307456486599,0.04607420386451637,True
-100.0,175.0,-1.09669,16.0,0.1368202774024024,0.06357948873873874,True
-100.0,175.0,-1.09669,20.0,0.1934525950950951,0.09450966691691691,True
-100.0,200.0,-1.2162,0.0,0.016511486486486485,0.03003189189189189,True
-100.0,200.0,-1.2162,4.0,0.045674527027027026,0.032812162162162165,True
-100.0,200.0,-1.2162,8.0,0.07444614864864865,0.039935,True
-100.0,200.0,-1.2162,12.0,0.10410472972972973,0.04802527027027027,True
-100.0,200.0,-1.2162,16.0,0.13803601351351352,0.06619040540540541,True
-100.0,200.0,-1.2162,20.0,0.19862657657657656,0.09989599099099097,True
-100.0,225.0,-1.33575,0.0,0.017611623873873876,0.032315341216216216,True
-100.0,225.0,-1.33575,4.0,0.048105698198198196,0.034922736486486486,True
-100.0,225.0,-1.33575,8.0,0.07558946846846848,0.04230588963963964,True
-100.0,225.0,-1.33575,12.0,0.10603092342342342,0.050147747747747745,True
-100.0,225.0,-1.33575,16.0,0.13964431306306307,0.06891217342342343,True
-100.0,225.0,-1.33575,20.0,0.2038022897897898,0.10528411786786786,True
-100.0,250.0,-1.4553,0.0,0.019321501123595507,0.03482723146067416,True
-100.0,250.0,-1.4553,4.0,0.04944806741573034,0.037385146067415734,True
-100.0,250.0,-1.4553,8.0,0.07727696179775281,0.04487923595505618,True
-100.0,250.0,-1.4553,12.0,0.10800152808988764,0.05247701123595505,True
-100.0,250.0,-1.4553,16.0,0.14207732584269664,0.0719718202247191,True
-100.0,250.0,-1.4553,20.0,0.20881393258426967,0.11071573033707865,True
-100.0,275.0,-1.57485,0.0,0.021022008641114986,0.03739856557491289,True
-100.0,275.0,-1.57485,4.0,0.05069989923344947,0.039786334843205574,True
-100.0,275.0,-1.57485,8.0,0.07903952404181185,0.04752519658536585,True
-100.0,275.0,-1.57485,12.0,0.11002730731707316,0.05492701644599303,True
-100.0,275.0,-1.57485,16.0,0.14447934216027875,0.07508749846689895,True
-100.0,275.0,-1.57485,20.0,0.21283428710801391,0.11568278285714287,True
-100.0,300.0,-1.6944,0.0,0.022659774216027877,0.03650948013937283,True
-100.0,300.0,-1.6944,4.0,0.05255482648083623,0.03909125087108014,True
-100.0,300.0,-1.6944,8.0,0.0809995331010453,0.046926863414634146,True
-100.0,300.0,-1.6944,12.0,0.11207229268292682,0.05467608641114983,True
-100.0,300.0,-1.6944,16.0,0.14654654355400695,0.07473265296167247,True
-100.0,300.0,-1.6944,20.0,0.21320862717770037,0.11440302857142859,True
-100.0,325.0,-1.81395,0.0,0.024297539790940768,0.03562039470383275,True
-100.0,325.0,-1.81395,4.0,0.054409753728222994,0.038396166898954705,True
-100.0,325.0,-1.81395,8.0,0.08295954216027873,0.04632853024390243,True
-100.0,325.0,-1.81395,12.0,0.11411727804878048,0.05442515637630662,True
-100.0,325.0,-1.81395,16.0,0.14861374494773516,0.074377807456446,True
-100.0,325.0,-1.81395,20.0,0.21358296724738673,0.11312327428571428,True
-100.0,350.0,-1.9335,0.0,0.02593530536585366,0.03473130926829268,True
-100.0,350.0,-1.9335,4.0,0.05626468097560975,0.03770108292682927,True
-100.0,350.0,-1.9335,8.0,0.0849195512195122,0.045730197073170734,True
-100.0,350.0,-1.9335,12.0,0.11616226341463415,0.05417422634146342,True
-100.0,350.0,-1.9335,16.0,0.15068094634146342,0.07402296195121952,True
-100.0,350.0,-1.9335,20.0,0.2139573073170732,0.11184352,True
-100.0,375.0,-2.05305,0.0,0.027573070940766546,0.033842223832752615,True
-100.0,375.0,-2.05305,4.0,0.058119608222996506,0.037005998954703835,True
-100.0,375.0,-2.05305,8.0,0.08687956027874563,0.04513186390243902,True
-100.0,375.0,-2.05305,12.0,0.11820724878048779,0.05392329630662021,True
-100.0,375.0,-2.05305,16.0,0.15274814773519163,0.07366811644599304,True
-100.0,375.0,-2.05305,20.0,0.21433164738675958,0.11056376571428572,True
-100.0,650.0,-3.3682,0.0,0.04558986220673635,0.024061540348432057,True
-100.0,650.0,-3.3682,4.0,0.07852535953542392,0.029359493844367014,True
-100.0,650.0,-3.3682,8.0,0.10844129941927991,0.03854969853658537,True
-100.0,650.0,-3.3682,12.0,0.14070379837398372,0.051162856027874556,True
-100.0,650.0,-3.3682,16.0,0.17548909221835077,0.06976451907084785,True
-100.0,650.0,-3.3682,20.0,0.21844970127758423,0.0964853980952381,True
-100.0,675.0,-3.4877000000000002,0.0,0.047226942810685256,0.02317282675958188,True
-100.0,675.0,-3.4877000000000002,4.0,0.08037951098722416,0.02866470058072009,True
-100.0,675.0,-3.4877000000000002,8.0,0.1104004887340302,0.0379516156097561,True
-100.0,675.0,-3.4877000000000002,12.0,0.14274792845528456,0.050912030940766545,True
-100.0,675.0,-3.4877000000000002,16.0,0.17755542903600466,0.06940982197444831,True
-100.0,675.0,-3.4877000000000002,20.0,0.2188238847851336,0.09520617904761904,True
-100.0,700.0,-3.6072,0.0,0.04886402341463415,0.022284113170731704,True
-100.0,700.0,-3.6072,4.0,0.0822336624390244,0.027969907317073172,True
-100.0,700.0,-3.6072,8.0,0.1123596780487805,0.03735353268292683,True
-100.0,700.0,-3.6072,12.0,0.1447920585365854,0.050661205853658534,True
-100.0,700.0,-3.6072,16.0,0.17962176585365855,0.06905512487804878,True
-100.0,700.0,-3.6072,20.0,0.21919806829268293,0.09392695999999999,True
-100.0,725.0,-3.72675,0.0,0.050825391454965355,0.021539247113163972,True
-100.0,725.0,-3.72675,4.0,0.08399468937644342,0.02729826905311778,True
-100.0,725.0,-3.72675,8.0,0.11419939953810623,0.03683432909930715,True
-100.0,725.0,-3.72675,12.0,0.14679584872979218,0.05049864953810623,True
-100.0,725.0,-3.72675,16.0,0.18177612009237873,0.0688655739030023,True
-100.0,725.0,-3.72675,20.0,0.2198037297921478,0.09290874826789838,True
-100.0,750.0,-3.8463,-4.0,0.027375,0.01925,True
-100.0,750.0,-3.8463,0.0,0.056201,0.022316,True
-100.0,750.0,-3.8463,4.0,0.084765,0.026874,True
-100.0,750.0,-3.8463,8.0,0.11476999999999998,0.037149999999999996,True
-100.0,750.0,-3.8463,16.0,0.18485,0.07042,True
-100.0,750.0,-3.8463,20.0,0.22285,0.09465,True
-100.0,775.0,-3.9658499999999997,-4.0,0.029352774826789836,0.019645739030023094,True
-100.0,775.0,-3.9658499999999997,0.0,0.05835952462801436,0.022622082349923037,True
-100.0,775.0,-3.9658499999999997,4.0,0.0868044364896074,0.028316146651270205,True
-100.0,775.0,-3.9658499999999997,8.0,0.11640754520969603,0.037628383993843786,True
-100.0,775.0,-3.9658499999999997,12.0,0.14993415127020784,0.05203835046189376,True
-100.0,775.0,-3.9658499999999997,16.0,0.18784028347870702,0.07210989353514623,True
-100.0,775.0,-3.9658499999999997,20.0,0.22584105080831407,0.09644463048498846,True
-100.0,900.0,-4.5636,-4.0,0.04497079145825319,0.024076760292420167,True
-100.0,900.0,-4.5636,0.0,0.07368339168911121,0.02488761908426318,True
-100.0,900.0,-4.5636,4.0,0.10322902539438247,0.031118114659484424,True
-100.0,900.0,-4.5636,8.0,0.13466782140107775,0.041857186297151655,True
-100.0,900.0,-4.5636,12.0,0.16711976135488837,0.05700673518090839,True
-100.0,900.0,-4.5636,16.0,0.20243722093918398,0.08103804464973055,True
-100.0,900.0,-4.5636,20.0,0.24016120092378754,0.10604488067744419,True
-100.0,925.0,-4.6831499999999995,-4.0,0.04829846035411855,0.0253390492686682,True
-100.0,925.0,-4.6831499999999995,0.0,0.07695642417244034,0.025373248652809852,True
-100.0,925.0,-4.6831499999999995,4.0,0.10695560046189376,0.032104126250962275,True
-100.0,925.0,-4.6831499999999995,8.0,0.13881122016936104,0.04286209006928406,True
-100.0,925.0,-4.6831499999999995,12.0,0.1711023547518276,0.05830488649480569,True
-100.0,925.0,-4.6831499999999995,16.0,0.20522217090069284,0.08300637028483449,True
-100.0,925.0,-4.6831499999999995,20.0,0.24290013471901462,0.10809162817551962,True
-100.0,1050.0,-5.2809,-4.0,0.05779344942286211,0.026970275288568945,True
-100.0,1050.0,-5.2809,0.0,0.08692361921310662,0.02722305423855033,True
-100.0,1050.0,-5.2809,4.0,0.11754419759215591,0.0352080410822887,True
-100.0,1050.0,-5.2809,8.0,0.14792997762160892,0.04583235330375721,True
-100.0,1050.0,-5.2809,12.0,0.18259457986843738,0.06287431177857764,True
-100.0,1050.0,-5.2809,16.0,0.21536188283480207,0.08828509259029416,True
-100.0,1050.0,-5.2809,20.0,0.2532757266972819,0.11433565346903313,True
-100.0,1075.0,-5.400449999999999,-4.0,0.05909256832567953,0.026719215837160235,True
-100.0,1075.0,-5.400449999999999,0.0,0.0883589512225394,0.027366191758719127,True
-100.0,1075.0,-5.400449999999999,4.0,0.1189191882834802,0.035497926709693435,True
-100.0,1075.0,-5.400449999999999,8.0,0.1494394307251384,0.04635197877978878,True
-100.0,1075.0,-5.400449999999999,12.0,0.18406651234950974,0.0635019604070994,True
-100.0,1075.0,-5.400449999999999,16.0,0.21702967729924288,0.08883128043936948,True
-100.0,1075.0,-5.400449999999999,20.0,0.25503848454759837,0.11514828285962517,True
-100.0,1100.0,-5.52,-4.0,0.06039168722849696,0.02646815638575152,True
-100.0,1100.0,-5.52,0.0,0.0897942832319722,0.027509329278887922,True
-100.0,1100.0,-5.52,4.0,0.12029417897480452,0.03578781233709818,True
-100.0,1100.0,-5.52,8.0,0.15094888382866792,0.04687160425582035,True
-100.0,1100.0,-5.52,12.0,0.1855384448305821,0.0641296090356212,True
-100.0,1100.0,-5.52,16.0,0.21869747176368376,0.08937746828844484,True
-100.0,1100.0,-5.52,20.0,0.25680124239791485,0.11596091225021721,True
-100.0,1125.0,-5.63955,-4.0,0.06169080613131439,0.026217096934342807,True
-100.0,1125.0,-5.63955,0.0,0.091229615241405,0.027652466799056724,True
-100.0,1125.0,-5.63955,4.0,0.12166916966612884,0.03607769796450292,True
-100.0,1125.0,-5.63955,8.0,0.1524583369321974,0.047391229731851905,True
-100.0,1125.0,-5.63955,12.0,0.18701037731165449,0.06475725766414298,True
-100.0,1125.0,-5.63955,16.0,0.22036526622812463,0.08992365613752017,True
-100.0,1125.0,-5.63955,20.0,0.25856400024823134,0.11677354164080923,True
-100.0,1150.0,-5.7591,-4.0,0.06298992503413181,0.025966037482934093,True
-100.0,1150.0,-5.7591,0.0,0.09266494725083779,0.027795604319225516,True
-100.0,1150.0,-5.7591,4.0,0.12304416035745316,0.03636758359190766,True
-100.0,1150.0,-5.7591,8.0,0.15396779003572691,0.047910855207883477,True
-100.0,1150.0,-5.7591,12.0,0.18848230979272684,0.06538490629266477,True
-100.0,1150.0,-5.7591,16.0,0.22203306069256545,0.09046984398659551,True
-100.0,1150.0,-5.7591,20.0,0.26032675809854783,0.11758617103140126,True
-100.0,1175.0,-5.87865,-4.0,0.06428904393694924,0.02571497803152538,True
-100.0,1175.0,-5.87865,0.0,0.09410027926027058,0.027938741839394318,True
-100.0,1175.0,-5.87865,4.0,0.12441915104877746,0.0366574692193124,True
-100.0,1175.0,-5.87865,8.0,0.15547724313925643,0.04843048068391505,True
-100.0,1175.0,-5.87865,12.0,0.1899542422737992,0.06601255492118654,True
-100.0,1175.0,-5.87865,16.0,0.22370085515700636,0.09101603183567084,True
-100.0,1175.0,-5.87865,20.0,0.26208951594886437,0.1183988004219933,True
-100.0,1200.0,-5.9982,-4.0,0.06558816283976666,0.02546391858011667,True
-100.0,1200.0,-5.9982,0.0,0.09553561126970336,0.028081879359563112,True
-100.0,1200.0,-5.9982,4.0,0.12579414174010178,0.03694735484671714,True
-100.0,1200.0,-5.9982,8.0,0.15698669624278594,0.048950106159946605,True
-100.0,1200.0,-5.9982,12.0,0.19142617475487156,0.06664020354970833,True
-100.0,1200.0,-5.9982,16.0,0.2253686496214472,0.09156221968474618,True
-100.0,1200.0,-5.9982,20.0,0.26385227379918086,0.11921142981258534,True
-100.0,1225.0,-6.1178,-4.0,0.06688782507964089,0.025212754126846218,True
-100.0,1225.0,-6.1178,0.0,0.09697154358528814,0.028225076744859544,True
-100.0,1225.0,-6.1178,4.0,0.127169707500724,0.0372373617144512,True
-100.0,1225.0,-6.1178,8.0,0.15849678065250677,0.049469948961564134,True
-100.0,1225.0,-6.1178,12.0,0.1928987228496959,0.06726811468288445,True
-100.0,1225.0,-6.1178,16.0,0.2270371416159861,0.09210863596872285,True
-100.0,1225.0,-6.1178,20.0,0.26561576889661165,0.12002439907326962,True
-100.0,1450.0,-7.1936,-4.0,0.07857826519382731,0.02295353406975301,True
-100.0,1450.0,-7.1936,0.0,0.10988773075172728,0.02951313483099582,True
-100.0,1450.0,-7.1936,4.0,0.1395428985147491,0.039845968640105915,True
-100.0,1450.0,-7.1936,8.0,0.17207996466569825,0.05414592626909034,True
-100.0,1450.0,-7.1936,12.0,0.2061442683380911,0.07291616482561747,True
-100.0,1450.0,-7.1936,16.0,0.24204519920565967,0.09702364130569692,True
-100.0,1450.0,-7.1936,20.0,0.28147837780811713,0.12733704397832113,True
-100.0,1475.0,-7.3132,-4.0,0.08003194457274827,0.022736369515011547,True
-100.0,1475.0,-7.3132,0.0,0.11149219014626635,0.02967246574287914,True
-100.0,1475.0,-7.3132,4.0,0.1413090531177829,0.040157861431870674,True
-100.0,1475.0,-7.3132,8.0,0.17399363356428021,0.054704097767513477,True
-100.0,1475.0,-7.3132,12.0,0.20778100076982292,0.07357048113933795,True
-100.0,1475.0,-7.3132,16.0,0.24398707467282527,0.09766001616628175,True
-100.0,1475.0,-7.3132,20.0,0.28334373364126253,0.12822589684372596,True
-100.0,1500.0,-7.4328,-4.0,0.08312,0.02288,True
-100.0,1500.0,-7.4328,4.0,0.14722,0.040702,True
-100.0,1500.0,-7.4328,8.0,0.18019,0.055669,True
-100.0,1500.0,-7.4328,16.0,0.24883,0.099251,True
-100.0,1500.0,-7.4328,20.0,0.28629,0.12992,True
-75.0,50.0,-0.434635,0.0,0.00534605,0.015508500000000001,True
-75.0,50.0,-0.434635,4.0,0.032286,0.017522,True
-75.0,50.0,-0.434635,8.0,0.05923275,0.02337425,True
-75.0,50.0,-0.434635,12.0,0.08630964956452289,0.0304859955691629,True
-75.0,50.0,-0.434635,16.0,0.11607212737230442,0.04258698615601111,True
-75.0,50.0,-0.434635,20.0,0.150005,0.0601085,True
-75.0,75.0,-0.5538725,0.0,0.007670804680859138,0.01924427650652702,True
-75.0,75.0,-0.5538725,4.0,0.03567443956815422,0.02158192875303582,True
-75.0,75.0,-0.5538725,8.0,0.06388847047662416,0.027096024191712205,True
-75.0,75.0,-0.5538725,12.0,0.09265586176929219,0.03554201385349713,True
-75.0,75.0,-0.5538725,16.0,0.12445725411706537,0.04866110122466055,True
